area,perimeter,id,survey_id,diff17_19_,diff17_1_1,diff17_1_2,vol_diff,15-19_mean,vol_15-17,DI_sum,DI_mean,DI_max,DI_range,slope_mean
6.464355468750000,10.343026867321289,"171","183",0.152417847088405,0.062948212027550,0.339988678693771,0.9850,0.4470,2.8915,39256.399101257324219,1453.940707453974937,2980.211914062500000,2962.852283477783203,29.424843651907786
2.218994140625000,5.858844239774755,"172","182",0.383535370230675,0.264827698469162,0.502243041992188,0.8510,0.5090,1.1297,1197.421985626220703,133.046887291802307,446.582366943359375,425.944211959838867,26.331700325012207
13.937500000000000,15.643712729159075,"173","184",0.062726519392947,-0.065492644906044,0.204446777701378,0.8740,0.6020,8.3973,1019.129062652587891,18.529619320956144,46.948657989501953,40.772499084472656,31.502307891845703
10.438232421875000,12.833217686449339,"174","185",0.069931651103414,-0.021087661385536,0.176712021231651,0.7300,0.4050,4.2348,2113.624361038208008,52.840609025955203,102.525581359863281,89.518238067626953,29.181956185234917
5.641357421875000,10.501383465662832,"222",,0.179831299185753,0.094892486929893,0.246936783194542,1.0140,0.5720,3.2308,3821.386764526367188,159.224448521931976,271.103729248046875,190.693176269531250,41.513333129882810
52.839111328125000,28.900002038252538,"184","195",0.227988468828025,-0.124074950814247,0.510080337524414,12.0400,0.3720,19.6879,6819.653337955474854,32.474539704549883,149.692321777343750,144.116700649261475,29.357766999138725
18.391601562500000,17.421203150666251,"185","196",0.182953536510468,0.086263641715050,0.286678284406662,3.3640,0.6080,11.1968,769.519401550292969,10.541361665072506,21.359933853149414,17.042994499206543,32.683424669153553
7.292236328125000,10.258813363902895,"223",,0.190718395635486,0.082424148917198,0.336811035871506,1.3900,0.6630,4.8406,782.562806129455566,26.085426870981852,43.292682647705078,28.050892829895020,34.379544734954834
19.657714843750000,18.798795989433966,"186","197",0.131453449004575,0.054916366934776,0.212837204337120,2.5840,0.4000,7.8690,6235.966691970825195,82.052193315405589,148.123901367187500,137.725374221801758,29.483733327765215
7.609375000000000,10.704898690696602,"228",,0.214118120925767,0.115068420767784,0.383588761091232,1.6290,0.4620,3.5209,2470.714101791381836,82.357136726379395,135.266433715820313,104.730905532836914,31.875272478376115
15.427978515625000,15.420536771478874,"229",,0.174798821409543,-0.011959090828896,0.327014893293381,2.6960,0.5130,7.9207,7840.787193298339844,130.679786554972338,229.450790405273438,171.489959716796875,30.312692006429035
71.702392578125000,60.846497889179119,"190","201",0.161584783870993,-0.005876556504518,0.282602280378342,11.5800,0.4910,35.2346,12360.914889335632324,43.069389858312306,192.796813964843750,178.249907493591309,27.134593391418456
5.190673828125000,10.016269101065104,"191","202",0.219554882496595,0.168395981192589,0.262220352888107,1.1390,0.4940,2.5689,483.033338546752930,21.001449502032735,27.973930358886719,13.684414863586426,30.796887397766113
9.981445312500000,13.641607537314972,"196","207",0.227639748156071,0.096549972891808,0.297204941511154,2.2720,0.5830,5.8202,1674.349588394165039,40.837794838882076,95.771835327148438,77.345794677734375,41.110346221923827
4.301757812500000,8.252871992032695,"197","208",0.175672513743242,0.074892029166222,0.387695282697678,0.7550,0.3020,1.3026,2075.256870269775391,122.073933545280909,215.312042236328125,168.759231567382813,38.524159749348961
1.092285156250000,3.938934800032746,"257",,0.170218368101482,0.104661926627159,0.324729889631271,0.1850,0.4370,0.4774,228.028556823730469,57.007139205932617,81.629844665527344,46.177089691162109,39.143900377167895
3.076416015625000,6.756686178370022,"258",,0.200786095112562,0.106670364737511,0.309177368879318,0.6170,0.4830,1.4874,1633.198356628417969,125.630642817570617,238.470520019531250,193.564334869384766,37.232420921325684
1.919921875000000,5.388595033884569,"259",,0.182429298758507,0.137849792838097,0.227008804678917,0.3500,0.6040,1.1604,233.144525527954102,33.306360789707732,40.034137725830078,13.143419265747070,34.269699096679688
11.386718750000000,12.659384526768871,"260",,0.120955365582962,-0.003999725449830,0.188156113028526,1.3770,0.5080,5.7913,3187.203458786010742,70.826743528578021,263.973876953125000,255.548582077026367,29.863827965476297
9.017089843750000,11.753530728590713,"532",,0.147761136293411,0.031764969229698,0.340692490339279,1.3320,0.8860,7.9900,2089.572637557983398,58.043684376610649,107.177207946777344,78.654766082763672,30.978414726257324
8.622314453125000,11.456147706443925,"533",,0.113874039053917,0.019021973013878,0.163982376456261,0.9810,0.4330,3.7404,2567.843318939208984,73.366951969691684,134.202102661132813,102.658779144287109,25.555828094482422
3.112548828125000,6.615378003783243,"534",,0.137950246532758,0.129791244864464,0.150751098990440,0.4290,0.4940,1.5392,182.750839233398438,14.057756864107573,17.426561355590820,7.612140655517578,28.789534250895183
4.674804687500000,8.646924268162600,"535",,0.029459747672081,-0.238399520516396,0.184816345572472,0.1370,0.4520,2.1163,507.758695602416992,25.387934780120851,44.905982971191406,26.226531982421875,29.285156631469725
2.422119140625000,6.270636764500198,"536",,0.160740837454796,0.128610596060753,0.192871078848839,0.3890,0.6510,1.5790,249.873037338256836,27.763670815361870,50.266658782958984,30.228254318237305,36.284656524658203
40.166015625000000,26.946850850805795,"537",,0.105702002346516,-0.200120940804482,0.333467453718185,4.2450,0.3940,15.8616,7267.173696041107178,45.994770228108273,162.350631713867188,155.436084270477295,24.546158862113952
15.477783203125000,16.266222787980936,"538",,0.078124439011195,-0.127994552254677,0.256330460309982,1.2090,0.2690,4.1744,3488.539461135864258,56.266765502191362,105.168663024902344,86.895074844360352,22.025982175554550
11.592041015625000,14.415945350183410,"539",,0.140192363749851,0.009538635611534,0.194540008902550,1.6250,0.3880,4.5035,3637.839412689208984,79.083465493243679,194.919555664062500,170.870542526245117,25.623927203091707
3.599365234375000,7.291734036730855,"540",,0.194387417286634,0.108797058463097,0.296503037214279,0.6990,0.3510,1.2663,1109.107107162475586,85.315931320190430,129.794982910156250,98.745485305786133,24.975697040557861
4.925292968750000,9.146446534538049,"541",,0.134109100699425,0.040391907095909,0.188840851187706,0.6600,0.3810,1.8800,1963.062498092651367,98.153124904632563,151.646759033203125,127.253839492797852,24.713506317138673
24.589599609375000,21.730445699367934,"542",,0.132712522013621,0.075323089957237,0.267068833112717,3.2630,0.3300,8.1195,5061.858869552612305,52.184112057243425,128.904434204101563,112.559858322143555,22.714631600813433
18.962158203125000,19.582225168166115,"543",,0.135596258938313,-0.012714400887489,0.292604416608810,2.5710,0.3050,5.7986,21494.662052154541016,275.572590412237730,6285.604492187500000,6254.584182739257813,22.343861103057861
9.831542968750000,12.592993962870414,"544",,0.206302434206009,0.116189941763878,0.391242951154709,2.0280,0.3520,3.4676,866.163016319274902,21.125927227299389,46.533164978027344,37.553492546081543,26.074859046936034
3.660156250000000,7.740337157051598,"545",,0.188302502036095,0.058753952383995,0.249464020133018,0.6890,0.1740,0.6383,18234.228024959564209,1215.615201663970993,7206.594238281250000,7201.174159526824951,22.507033348083496
8.735839843750000,12.206675605080090,"546",,-0.029586570337415,-0.268287688493729,0.246931061148643,-0.2500,0.4930,4.3068,253.489985942840576,7.681514725540623,17.293004989624023,13.743093490600586,27.548811197280884
8.927246093750000,13.007294109671202,"547",,0.636785976588726,0.356321305036545,0.932130813598633,5.6840,0.2190,1.9622,537.775717973709106,14.938214388158586,30.642211914062500,28.443318605422974,28.497176885604858
7.282958984375000,11.168536281884695,"548",,0.217932002885001,-0.038393035531044,0.590034484863281,1.5870,0.4330,3.1564,544.606005191802979,19.450214471135819,51.972633361816406,48.587820768356323,22.472243717738561
27.159179687500000,23.584006647740964,"550",,0.115574547725763,-0.039140716195107,0.359502762556076,3.1380,0.3100,8.4248,742.035940349102020,6.870703151380575,28.191400527954102,27.337639272212982,23.841350964137487
10.705078125000000,12.602865676885509,"551",,0.154916173219681,-0.033155456185341,0.307142227888107,1.6580,0.4180,4.4769,4273.499742507934570,97.124994147907600,386.643066406250000,369.727735519409180,27.076399993896484
5.238281250000000,8.883969644732973,"552",,0.058947357535362,0.018432602286339,0.155698761343956,0.3080,0.3790,1.9853,13816.523381233215332,657.929684820629291,1950.656738281250000,1948.325412511825562,23.746233749389649
12.920410156250000,21.982161987633443,"553",,0.041265819560398,-0.085933700203896,0.154664978384972,0.5330,0.2490,3.2288,31307.607277870178223,652.241818288962008,2080.991455078125000,2071.547742843627930,25.707868229259144
6.007812500000000,10.225316127332299,"554",,0.118783300121625,0.064432129263878,0.191923126578331,0.7130,0.3580,2.1550,1250.947643280029297,56.861256512728602,87.485069274902344,52.390518188476563,25.226579984029133
10.614013671875000,13.551209073111373,"555",,0.067911980841018,-0.000047698973503,0.189580902457237,0.7200,0.5300,5.6286,3127.698059082031250,76.285318514195879,115.205459594726563,75.019817352294922,25.673263973659939
4.278564453125000,8.998843389786291,"556",,0.105540451407433,0.010469421744347,0.233066543936729,0.4510,0.3480,1.4902,667.030065536499023,37.057225863138832,69.477447509765625,48.170961380004883,26.386674499511720
