datetime,RainFall,cumulativeRain,datetime,PreEvent_CumSum_mm,
12/18/2018 20:45,0,117.094,12/18/2018 20:45,,
12/18/2018 21:00,0,117.094,12/18/2018 21:00,,
12/18/2018 21:15,0,117.094,12/18/2018 21:15,,
12/18/2018 21:30,0,117.094,12/18/2018 21:30,,
12/18/2018 21:45,0,117.094,12/18/2018 21:45,,
12/18/2018 22:00,0,117.094,12/18/2018 22:00,,
12/18/2018 22:15,0,117.094,12/18/2018 22:15,,
12/18/2018 22:30,0,117.094,12/18/2018 22:30,,
12/18/2018 22:45,0,117.094,12/18/2018 22:45,,
12/18/2018 23:00,0,117.094,12/18/2018 23:00,,
12/18/2018 23:15,0,117.094,12/18/2018 23:15,,
12/18/2018 23:30,0,117.094,12/18/2018 23:30,,
12/18/2018 23:45,0,117.094,12/18/2018 23:45,,
12/19/2018 0:00,0,117.094,12/19/2018 0:00,,
12/19/2018 0:15,0,117.094,12/19/2018 0:15,,
12/19/2018 0:30,0,117.094,12/19/2018 0:30,,
12/19/2018 0:45,0,117.094,12/19/2018 0:45,,
12/19/2018 1:00,0,117.094,12/19/2018 1:00,,
12/19/2018 1:15,0,117.094,12/19/2018 1:15,,
12/19/2018 1:30,0,117.094,12/19/2018 1:30,,
12/19/2018 1:45,0,117.094,12/19/2018 1:45,,
12/19/2018 2:00,0,117.094,12/19/2018 2:00,,
12/19/2018 2:15,0,117.094,12/19/2018 2:15,,
12/19/2018 2:30,0,117.094,12/19/2018 2:30,,
12/19/2018 2:45,0,117.094,12/19/2018 2:45,,
12/19/2018 3:00,0,117.094,12/19/2018 3:00,,
12/19/2018 3:15,0,117.094,12/19/2018 3:15,,
12/19/2018 3:30,0,117.094,12/19/2018 3:30,,
12/19/2018 3:45,0,117.094,12/19/2018 3:45,,
12/19/2018 4:00,0,117.094,12/19/2018 4:00,,
12/19/2018 4:15,0,117.094,12/19/2018 4:15,,
12/19/2018 4:30,0,117.094,12/19/2018 4:30,,
12/19/2018 4:45,0,117.094,12/19/2018 4:45,,
12/19/2018 5:00,0,117.094,12/19/2018 5:00,,
12/19/2018 5:15,0,117.094,12/19/2018 5:15,,
12/19/2018 5:30,0,117.094,12/19/2018 5:30,,
12/19/2018 5:45,0,117.094,12/19/2018 5:45,,
12/19/2018 6:00,0,117.094,12/19/2018 6:00,,
12/19/2018 6:15,0,117.094,12/19/2018 6:15,,
12/19/2018 6:30,0,117.094,12/19/2018 6:30,,
12/19/2018 6:45,0,117.094,12/19/2018 6:45,,
12/19/2018 7:00,0,117.094,12/19/2018 7:00,,
12/19/2018 7:15,0,117.094,12/19/2018 7:15,,
12/19/2018 7:30,0,117.094,12/19/2018 7:30,,
12/19/2018 7:45,0,117.094,12/19/2018 7:45,,
12/19/2018 8:00,0,117.094,12/19/2018 8:00,,
12/19/2018 8:15,0,117.094,12/19/2018 8:15,,
12/19/2018 8:30,0,117.094,12/19/2018 8:30,,
12/19/2018 8:45,0,117.094,12/19/2018 8:45,,
12/19/2018 9:00,0,117.094,12/19/2018 9:00,,
12/19/2018 9:15,0,117.094,12/19/2018 9:15,,
12/19/2018 9:30,0,117.094,12/19/2018 9:30,,
12/19/2018 9:45,0,117.094,12/19/2018 9:45,,
12/19/2018 10:00,0,117.094,12/19/2018 10:00,,
12/19/2018 10:15,0,117.094,12/19/2018 10:15,,
12/19/2018 10:30,0,117.094,12/19/2018 10:30,,
12/19/2018 10:45,0,117.094,12/19/2018 10:45,,
12/19/2018 11:00,0,117.094,12/19/2018 11:00,,
12/19/2018 11:15,0,117.094,12/19/2018 11:15,,
12/19/2018 11:30,0,117.094,12/19/2018 11:30,,
12/19/2018 11:45,0,117.094,12/19/2018 11:45,,
12/19/2018 12:00,0,117.094,12/19/2018 12:00,,
12/19/2018 12:15,0,117.094,12/19/2018 12:15,,
12/19/2018 12:30,0,117.094,12/19/2018 12:30,,
12/19/2018 12:45,0,117.094,12/19/2018 12:45,,
12/19/2018 13:00,0,117.094,12/19/2018 13:00,,
12/19/2018 13:15,0,117.094,12/19/2018 13:15,,
12/19/2018 13:30,0,117.094,12/19/2018 13:30,,
12/19/2018 13:45,0,117.094,12/19/2018 13:45,,
12/19/2018 14:00,0,117.094,12/19/2018 14:00,,
12/19/2018 14:15,0,117.094,12/19/2018 14:15,,
12/19/2018 14:30,0,117.094,12/19/2018 14:30,,
12/19/2018 14:45,0,117.094,12/19/2018 14:45,,
12/19/2018 15:00,0,117.094,12/19/2018 15:00,,
12/19/2018 15:15,0,117.094,12/19/2018 15:15,,
12/19/2018 15:30,0,117.094,12/19/2018 15:30,,
12/19/2018 15:45,0,117.094,12/19/2018 15:45,,
12/19/2018 16:00,0,117.094,12/19/2018 16:00,,
12/19/2018 16:15,0,117.094,12/19/2018 16:15,,
12/19/2018 16:30,0,117.094,12/19/2018 16:30,,
12/19/2018 16:45,0,117.094,12/19/2018 16:45,,
12/19/2018 17:00,0,117.094,12/19/2018 17:00,,
12/19/2018 17:15,0,117.094,12/19/2018 17:15,,
12/19/2018 17:30,0,117.094,12/19/2018 17:30,,
12/19/2018 17:45,0,117.094,12/19/2018 17:45,,
12/19/2018 18:00,0,117.094,12/19/2018 18:00,,
12/19/2018 18:15,0,117.094,12/19/2018 18:15,,
12/19/2018 18:30,0,117.094,12/19/2018 18:30,,
12/19/2018 18:45,0,117.094,12/19/2018 18:45,,
12/19/2018 19:00,0,117.094,12/19/2018 19:00,,
12/19/2018 19:15,0,117.094,12/19/2018 19:15,,
12/19/2018 19:30,0,117.094,12/19/2018 19:30,,
12/19/2018 19:45,0,117.094,12/19/2018 19:45,,
12/19/2018 20:00,0,117.094,12/19/2018 20:00,,
12/19/2018 20:15,0,117.094,12/19/2018 20:15,,
12/19/2018 20:30,0,117.094,12/19/2018 20:30,,
12/19/2018 20:45,0,117.094,12/19/2018 20:45,,
12/19/2018 21:00,0,117.094,12/19/2018 21:00,,
12/19/2018 21:15,0,117.094,12/19/2018 21:15,,
12/19/2018 21:30,0,117.094,12/19/2018 21:30,,
12/19/2018 21:45,0,117.094,12/19/2018 21:45,,
12/19/2018 22:00,0,117.094,12/19/2018 22:00,,
12/19/2018 22:15,0,117.094,12/19/2018 22:15,,
12/19/2018 22:30,0,117.094,12/19/2018 22:30,,
12/19/2018 22:45,0,117.094,12/19/2018 22:45,,
12/19/2018 23:00,0,117.094,12/19/2018 23:00,,
12/19/2018 23:15,0,117.094,12/19/2018 23:15,,
12/19/2018 23:30,0,117.094,12/19/2018 23:30,,
12/19/2018 23:45,0,117.094,12/19/2018 23:45,,
12/20/2018 0:00,0,117.094,12/20/2018 0:00,,
12/20/2018 0:15,0,117.094,12/20/2018 0:15,,
12/20/2018 0:30,0,117.094,12/20/2018 0:30,,
12/20/2018 0:45,0,117.094,12/20/2018 0:45,,
12/20/2018 1:00,0,117.094,12/20/2018 1:00,,
12/20/2018 1:15,0,117.094,12/20/2018 1:15,,
12/20/2018 1:30,0,117.094,12/20/2018 1:30,,
12/20/2018 1:45,0,117.094,12/20/2018 1:45,,
12/20/2018 2:00,0,117.094,12/20/2018 2:00,,
12/20/2018 2:15,0,117.094,12/20/2018 2:15,,
12/20/2018 2:30,0,117.094,12/20/2018 2:30,,
12/20/2018 2:45,0,117.094,12/20/2018 2:45,,
12/20/2018 3:00,0,117.094,12/20/2018 3:00,,
12/20/2018 3:15,0,117.094,12/20/2018 3:15,,
12/20/2018 3:30,0,117.094,12/20/2018 3:30,,
12/20/2018 3:45,0,117.094,12/20/2018 3:45,,
12/20/2018 4:00,0,117.094,12/20/2018 4:00,,
12/20/2018 4:15,0,117.094,12/20/2018 4:15,,
12/20/2018 4:30,0,117.094,12/20/2018 4:30,,
12/20/2018 4:45,0,117.094,12/20/2018 4:45,,
12/20/2018 5:00,0,117.094,12/20/2018 5:00,,
12/20/2018 5:15,0,117.094,12/20/2018 5:15,,
12/20/2018 5:30,0,117.094,12/20/2018 5:30,,
12/20/2018 5:45,0,117.094,12/20/2018 5:45,,
12/20/2018 6:00,0,117.094,12/20/2018 6:00,,
12/20/2018 6:15,0,117.094,12/20/2018 6:15,,
12/20/2018 6:30,0,117.094,12/20/2018 6:30,,
12/20/2018 6:45,0,117.094,12/20/2018 6:45,,
12/20/2018 7:00,0,117.094,12/20/2018 7:00,,
12/20/2018 7:15,0,117.094,12/20/2018 7:15,,
12/20/2018 7:30,0,117.094,12/20/2018 7:30,,
12/20/2018 7:45,0,117.094,12/20/2018 7:45,,
12/20/2018 8:00,0,117.094,12/20/2018 8:00,,
12/20/2018 8:15,0,117.094,12/20/2018 8:15,,
12/20/2018 8:30,0,117.094,12/20/2018 8:30,,
12/20/2018 8:45,0,117.094,12/20/2018 8:45,,
12/20/2018 9:00,0,117.094,12/20/2018 9:00,,
12/20/2018 9:15,0,117.094,12/20/2018 9:15,,
12/20/2018 9:30,0,117.094,12/20/2018 9:30,,
12/20/2018 9:45,0,117.094,12/20/2018 9:45,,
12/20/2018 10:00,0,117.094,12/20/2018 10:00,,
12/20/2018 10:15,0,117.094,12/20/2018 10:15,,
12/20/2018 10:30,0,117.094,12/20/2018 10:30,,
12/20/2018 10:45,0,117.094,12/20/2018 10:45,,
12/20/2018 11:00,0,117.094,12/20/2018 11:00,,
12/20/2018 11:15,0,117.094,12/20/2018 11:15,,
12/20/2018 11:30,0,117.094,12/20/2018 11:30,,
12/20/2018 11:45,0,117.094,12/20/2018 11:45,,
12/20/2018 12:00,0,117.094,12/20/2018 12:00,,
12/20/2018 12:15,0,117.094,12/20/2018 12:15,,
12/20/2018 12:30,0,117.094,12/20/2018 12:30,,
12/20/2018 12:45,0,117.094,12/20/2018 12:45,,
12/20/2018 13:00,0,117.094,12/20/2018 13:00,,
12/20/2018 13:15,0,117.094,12/20/2018 13:15,,
12/20/2018 13:30,0,117.094,12/20/2018 13:30,,
12/20/2018 13:45,0,117.094,12/20/2018 13:45,,
12/20/2018 14:00,0,117.094,12/20/2018 14:00,,
12/20/2018 14:15,0,117.094,12/20/2018 14:15,,
12/20/2018 14:30,0,117.094,12/20/2018 14:30,,
12/20/2018 14:45,0,117.094,12/20/2018 14:45,,
12/20/2018 15:00,0,117.094,12/20/2018 15:00,,
12/20/2018 15:15,0,117.094,12/20/2018 15:15,,
12/20/2018 15:30,0,117.094,12/20/2018 15:30,,
12/20/2018 15:45,0,117.094,12/20/2018 15:45,,
12/20/2018 16:00,0,117.094,12/20/2018 16:00,,
12/20/2018 16:15,0,117.094,12/20/2018 16:15,,
12/20/2018 16:30,0,117.094,12/20/2018 16:30,,
12/20/2018 16:45,0,117.094,12/20/2018 16:45,,
12/20/2018 17:00,0,117.094,12/20/2018 17:00,,
12/20/2018 17:15,0,117.094,12/20/2018 17:15,,
12/20/2018 17:30,0,117.094,12/20/2018 17:30,,
12/20/2018 17:45,0,117.094,12/20/2018 17:45,,
12/20/2018 18:00,0,117.094,12/20/2018 18:00,,
12/20/2018 18:15,0,117.094,12/20/2018 18:15,,
12/20/2018 18:30,0,117.094,12/20/2018 18:30,,
12/20/2018 18:45,0,117.094,12/20/2018 18:45,,
12/20/2018 19:00,0,117.094,12/20/2018 19:00,,
12/20/2018 19:15,0,117.094,12/20/2018 19:15,,
12/20/2018 19:30,0,117.094,12/20/2018 19:30,,
12/20/2018 19:45,0,117.094,12/20/2018 19:45,,
12/20/2018 20:00,0,117.094,12/20/2018 20:00,,
12/20/2018 20:15,0,117.094,12/20/2018 20:15,,
12/20/2018 20:30,0,117.094,12/20/2018 20:30,,
12/20/2018 20:45,0,117.094,12/20/2018 20:45,,
12/20/2018 21:00,0,117.094,12/20/2018 21:00,,
12/20/2018 21:15,0,117.094,12/20/2018 21:15,,
12/20/2018 21:30,0,117.094,12/20/2018 21:30,,
12/20/2018 21:45,0,117.094,12/20/2018 21:45,,
12/20/2018 22:00,0,117.094,12/20/2018 22:00,,
12/20/2018 22:15,0,117.094,12/20/2018 22:15,,
12/20/2018 22:30,0,117.094,12/20/2018 22:30,,
12/20/2018 22:45,0,117.094,12/20/2018 22:45,,
12/20/2018 23:00,0,117.094,12/20/2018 23:00,,
12/20/2018 23:15,0,117.094,12/20/2018 23:15,,
12/20/2018 23:30,0,117.094,12/20/2018 23:30,,
12/20/2018 23:45,0,117.094,12/20/2018 23:45,,
12/21/2018 0:00,0,117.094,12/21/2018 0:00,,
12/21/2018 0:15,0,117.094,12/21/2018 0:15,,
12/21/2018 0:30,0,117.094,12/21/2018 0:30,,
12/21/2018 0:45,0,117.094,12/21/2018 0:45,,
12/21/2018 1:00,0.254,117.348,12/21/2018 1:00,,
12/21/2018 1:15,0.254,117.602,12/21/2018 1:15,,
12/21/2018 1:30,0.254,117.856,12/21/2018 1:30,,
12/21/2018 1:45,0.254,118.11,12/21/2018 1:45,,
12/21/2018 2:00,0,118.11,12/21/2018 2:00,,
12/21/2018 2:15,0,118.11,12/21/2018 2:15,,
12/21/2018 2:30,0,118.11,12/21/2018 2:30,,
12/21/2018 2:45,0,118.11,12/21/2018 2:45,,
12/21/2018 3:00,0.254,118.364,12/21/2018 3:00,,
12/21/2018 3:15,0.254,118.618,12/21/2018 3:15,,
12/21/2018 3:30,0,118.618,12/21/2018 3:30,,
12/21/2018 3:45,0.508,119.126,12/21/2018 3:45,,
12/21/2018 4:00,0,119.126,12/21/2018 4:00,,
12/21/2018 4:15,0,119.126,12/21/2018 4:15,,
12/21/2018 4:30,0,119.126,12/21/2018 4:30,,
12/21/2018 4:45,0,119.126,12/21/2018 4:45,,
12/21/2018 5:00,0,119.126,12/21/2018 5:00,,
12/21/2018 5:15,0,119.126,12/21/2018 5:15,,
12/21/2018 5:30,0,119.126,12/21/2018 5:30,,
12/21/2018 5:45,0,119.126,12/21/2018 5:45,,
12/21/2018 6:00,0,119.126,12/21/2018 6:00,,
12/21/2018 6:15,0,119.126,12/21/2018 6:15,,
12/21/2018 6:30,0,119.126,12/21/2018 6:30,,
12/21/2018 6:45,0,119.126,12/21/2018 6:45,,
12/21/2018 7:00,0,119.126,12/21/2018 7:00,,
12/21/2018 7:15,0,119.126,12/21/2018 7:15,,
12/21/2018 7:30,0,119.126,12/21/2018 7:30,,
12/21/2018 7:45,0,119.126,12/21/2018 7:45,,
12/21/2018 8:00,0,119.126,12/21/2018 8:00,,
12/21/2018 8:15,0,119.126,12/21/2018 8:15,,
12/21/2018 8:30,0,119.126,12/21/2018 8:30,,
12/21/2018 8:45,0,119.126,12/21/2018 8:45,,
12/21/2018 9:00,0,119.126,12/21/2018 9:00,,
12/21/2018 9:15,0,119.126,12/21/2018 9:15,,
12/21/2018 9:30,0,119.126,12/21/2018 9:30,,
12/21/2018 9:45,0,119.126,12/21/2018 9:45,,
12/21/2018 10:00,0,119.126,12/21/2018 10:00,,
12/21/2018 10:15,0,119.126,12/21/2018 10:15,,
12/21/2018 10:30,0,119.126,12/21/2018 10:30,,
12/21/2018 10:45,0,119.126,12/21/2018 10:45,,
12/21/2018 11:00,0,119.126,12/21/2018 11:00,,
12/21/2018 11:15,0,119.126,12/21/2018 11:15,,
12/21/2018 11:30,0,119.126,12/21/2018 11:30,,
12/21/2018 11:45,0,119.126,12/21/2018 11:45,,
12/21/2018 12:00,0,119.126,12/21/2018 12:00,,
12/21/2018 12:15,0,119.126,12/21/2018 12:15,,
12/21/2018 12:30,0,119.126,12/21/2018 12:30,,
12/21/2018 12:45,0,119.126,12/21/2018 12:45,,
12/21/2018 13:00,0,119.126,12/21/2018 13:00,,
12/21/2018 13:15,0,119.126,12/21/2018 13:15,,
12/21/2018 13:30,0,119.126,12/21/2018 13:30,,
12/21/2018 13:45,0,119.126,12/21/2018 13:45,,
12/21/2018 14:00,0,119.126,12/21/2018 14:00,,
12/21/2018 14:15,0,119.126,12/21/2018 14:15,,
12/21/2018 14:30,0,119.126,12/21/2018 14:30,,
12/21/2018 14:45,0,119.126,12/21/2018 14:45,,
12/21/2018 15:00,0,119.126,12/21/2018 15:00,,
12/21/2018 15:15,0,119.126,12/21/2018 15:15,,
12/21/2018 15:30,0,119.126,12/21/2018 15:30,,
12/21/2018 15:45,0,119.126,12/21/2018 15:45,,
12/21/2018 16:00,0,119.126,12/21/2018 16:00,,
12/21/2018 16:15,0,119.126,12/21/2018 16:15,,
12/21/2018 16:30,0,119.126,12/21/2018 16:30,,
12/21/2018 16:45,0,119.126,12/21/2018 16:45,,
12/21/2018 17:00,0,119.126,12/21/2018 17:00,,
12/21/2018 17:15,0,119.126,12/21/2018 17:15,,
12/21/2018 17:30,0,119.126,12/21/2018 17:30,,
12/21/2018 17:45,0,119.126,12/21/2018 17:45,,
12/21/2018 18:00,0,119.126,12/21/2018 18:00,,
12/21/2018 18:15,0,119.126,12/21/2018 18:15,,
12/21/2018 18:30,0,119.126,12/21/2018 18:30,,
12/21/2018 18:45,0,119.126,12/21/2018 18:45,,
12/21/2018 19:00,0,119.126,12/21/2018 19:00,,
12/21/2018 19:15,0,119.126,12/21/2018 19:15,,
12/21/2018 19:30,0,119.126,12/21/2018 19:30,,
12/21/2018 19:45,0,119.126,12/21/2018 19:45,,
12/21/2018 20:00,0,119.126,12/21/2018 20:00,,
12/21/2018 20:15,0,119.126,12/21/2018 20:15,,
12/21/2018 20:30,0,119.126,12/21/2018 20:30,,
12/21/2018 20:45,0,119.126,12/21/2018 20:45,,
12/21/2018 21:00,0,119.126,12/21/2018 21:00,,
12/21/2018 21:15,0,119.126,12/21/2018 21:15,,
12/21/2018 21:30,0,119.126,12/21/2018 21:30,,
12/21/2018 21:45,0,119.126,12/21/2018 21:45,,
12/21/2018 22:00,0,119.126,12/21/2018 22:00,,
12/21/2018 22:15,0,119.126,12/21/2018 22:15,,
12/21/2018 22:30,0,119.126,12/21/2018 22:30,,
12/21/2018 22:45,0,119.126,12/21/2018 22:45,,
12/21/2018 23:00,0,119.126,12/21/2018 23:00,,
12/21/2018 23:15,0,119.126,12/21/2018 23:15,,
12/21/2018 23:30,0,119.126,12/21/2018 23:30,,
12/21/2018 23:45,0,119.126,12/21/2018 23:45,,
12/22/2018 0:00,0,119.126,12/22/2018 0:00,,
12/22/2018 0:15,0,119.126,12/22/2018 0:15,,
12/22/2018 0:30,0,119.126,12/22/2018 0:30,,
12/22/2018 0:45,0,119.126,12/22/2018 0:45,,
12/22/2018 1:00,0,119.126,12/22/2018 1:00,,
12/22/2018 1:15,0,119.126,12/22/2018 1:15,,
12/22/2018 1:30,0,119.126,12/22/2018 1:30,,
12/22/2018 1:45,0,119.126,12/22/2018 1:45,,
12/22/2018 2:00,0,119.126,12/22/2018 2:00,,
12/22/2018 2:15,0,119.126,12/22/2018 2:15,,
12/22/2018 2:30,0,119.126,12/22/2018 2:30,,
12/22/2018 2:45,0,119.126,12/22/2018 2:45,,
12/22/2018 3:00,0,119.126,12/22/2018 3:00,,
12/22/2018 3:15,0,119.126,12/22/2018 3:15,,
12/22/2018 3:30,0,119.126,12/22/2018 3:30,,
12/22/2018 3:45,0,119.126,12/22/2018 3:45,,
12/22/2018 4:00,0,119.126,12/22/2018 4:00,,
12/22/2018 4:15,0,119.126,12/22/2018 4:15,,
12/22/2018 4:30,0,119.126,12/22/2018 4:30,,
12/22/2018 4:45,0,119.126,12/22/2018 4:45,,
12/22/2018 5:00,0,119.126,12/22/2018 5:00,,
12/22/2018 5:15,0,119.126,12/22/2018 5:15,,
12/22/2018 5:30,0,119.126,12/22/2018 5:30,,
12/22/2018 5:45,0,119.126,12/22/2018 5:45,,
12/22/2018 6:00,0,119.126,12/22/2018 6:00,,
12/22/2018 6:15,0,119.126,12/22/2018 6:15,,
12/22/2018 6:30,0,119.126,12/22/2018 6:30,,
12/22/2018 6:45,0,119.126,12/22/2018 6:45,,
12/22/2018 7:00,0,119.126,12/22/2018 7:00,,
12/22/2018 7:15,0,119.126,12/22/2018 7:15,,
12/22/2018 7:30,0,119.126,12/22/2018 7:30,,
12/22/2018 7:45,0,119.126,12/22/2018 7:45,,
12/22/2018 8:00,0,119.126,12/22/2018 8:00,,
12/22/2018 8:15,0,119.126,12/22/2018 8:15,,
12/22/2018 8:30,0,119.126,12/22/2018 8:30,,
12/22/2018 8:45,0,119.126,12/22/2018 8:45,,
12/22/2018 9:00,0,119.126,12/22/2018 9:00,,
12/22/2018 9:15,0,119.126,12/22/2018 9:15,,
12/22/2018 9:30,0,119.126,12/22/2018 9:30,,
12/22/2018 9:45,0,119.126,12/22/2018 9:45,,
12/22/2018 10:00,0,119.126,12/22/2018 10:00,,
12/22/2018 10:15,0,119.126,12/22/2018 10:15,,
12/22/2018 10:30,0,119.126,12/22/2018 10:30,,
12/22/2018 10:45,0,119.126,12/22/2018 10:45,,
12/22/2018 11:00,0,119.126,12/22/2018 11:00,,
12/22/2018 11:15,0,119.126,12/22/2018 11:15,,
12/22/2018 11:30,0,119.126,12/22/2018 11:30,,
12/22/2018 11:45,0,119.126,12/22/2018 11:45,,
12/22/2018 12:00,0,119.126,12/22/2018 12:00,,
12/22/2018 12:15,0,119.126,12/22/2018 12:15,,
12/22/2018 12:30,0,119.126,12/22/2018 12:30,,
12/22/2018 12:45,0,119.126,12/22/2018 12:45,,
12/22/2018 13:00,0,119.126,12/22/2018 13:00,,
12/22/2018 13:15,0,119.126,12/22/2018 13:15,,
12/22/2018 13:30,0.254,119.38,12/22/2018 13:30,,
12/22/2018 13:45,0,119.38,12/22/2018 13:45,,
12/22/2018 14:00,0,119.38,12/22/2018 14:00,,
12/22/2018 14:15,0,119.38,12/22/2018 14:15,,
12/22/2018 14:30,0,119.38,12/22/2018 14:30,,
12/22/2018 14:45,0,119.38,12/22/2018 14:45,,
12/22/2018 15:00,0,119.38,12/22/2018 15:00,,
12/22/2018 15:15,0,119.38,12/22/2018 15:15,,
12/22/2018 15:30,0,119.38,12/22/2018 15:30,,
12/22/2018 15:45,0,119.38,12/22/2018 15:45,,
12/22/2018 16:00,0,119.38,12/22/2018 16:00,,
12/22/2018 16:15,0,119.38,12/22/2018 16:15,,
12/22/2018 16:30,0,119.38,12/22/2018 16:30,,
12/22/2018 16:45,0,119.38,12/22/2018 16:45,,
12/22/2018 17:00,0,119.38,12/22/2018 17:00,,
12/22/2018 17:15,0,119.38,12/22/2018 17:15,,
12/22/2018 17:30,0,119.38,12/22/2018 17:30,,
12/22/2018 17:45,0,119.38,12/22/2018 17:45,,
12/22/2018 18:00,0,119.38,12/22/2018 18:00,,
12/22/2018 18:15,0,119.38,12/22/2018 18:15,,
12/22/2018 18:30,0,119.38,12/22/2018 18:30,,
12/22/2018 18:45,0,119.38,12/22/2018 18:45,,
12/22/2018 19:00,0,119.38,12/22/2018 19:00,,
12/22/2018 19:15,0,119.38,12/22/2018 19:15,,
12/22/2018 19:30,0,119.38,12/22/2018 19:30,,
12/22/2018 19:45,0,119.38,12/22/2018 19:45,,
12/22/2018 20:00,0,119.38,12/22/2018 20:00,,
12/22/2018 20:15,0,119.38,12/22/2018 20:15,,
12/22/2018 20:30,0,119.38,12/22/2018 20:30,,
12/22/2018 20:45,0,119.38,12/22/2018 20:45,,
12/22/2018 21:00,0,119.38,12/22/2018 21:00,,
12/22/2018 21:15,0,119.38,12/22/2018 21:15,,
12/22/2018 21:30,0,119.38,12/22/2018 21:30,,
12/22/2018 21:45,0,119.38,12/22/2018 21:45,,
12/22/2018 22:00,0,119.38,12/22/2018 22:00,,
12/22/2018 22:15,0,119.38,12/22/2018 22:15,,
12/22/2018 22:30,0,119.38,12/22/2018 22:30,,
12/22/2018 22:45,0,119.38,12/22/2018 22:45,,
12/22/2018 23:00,0,119.38,12/22/2018 23:00,,
12/22/2018 23:15,0,119.38,12/22/2018 23:15,,
12/22/2018 23:30,0,119.38,12/22/2018 23:30,,
12/22/2018 23:45,0,119.38,12/22/2018 23:45,,
12/23/2018 0:00,0,119.38,12/23/2018 0:00,,
12/23/2018 0:15,0,119.38,12/23/2018 0:15,,
12/23/2018 0:30,0,119.38,12/23/2018 0:30,,
12/23/2018 0:45,0,119.38,12/23/2018 0:45,,
12/23/2018 1:00,0,119.38,12/23/2018 1:00,,
12/23/2018 1:15,0,119.38,12/23/2018 1:15,,
12/23/2018 1:30,0,119.38,12/23/2018 1:30,,
12/23/2018 1:45,0,119.38,12/23/2018 1:45,,
12/23/2018 2:00,0,119.38,12/23/2018 2:00,,
12/23/2018 2:15,0,119.38,12/23/2018 2:15,,
12/23/2018 2:30,0,119.38,12/23/2018 2:30,,
12/23/2018 2:45,0,119.38,12/23/2018 2:45,,
12/23/2018 3:00,0,119.38,12/23/2018 3:00,,
12/23/2018 3:15,0,119.38,12/23/2018 3:15,,
12/23/2018 3:30,0,119.38,12/23/2018 3:30,,
12/23/2018 3:45,0,119.38,12/23/2018 3:45,,
12/23/2018 4:00,0,119.38,12/23/2018 4:00,,
12/23/2018 4:15,0,119.38,12/23/2018 4:15,,
12/23/2018 4:30,0,119.38,12/23/2018 4:30,,
12/23/2018 4:45,0,119.38,12/23/2018 4:45,,
12/23/2018 5:00,0,119.38,12/23/2018 5:00,,
12/23/2018 5:15,0,119.38,12/23/2018 5:15,,
12/23/2018 5:30,0,119.38,12/23/2018 5:30,,
12/23/2018 5:45,0,119.38,12/23/2018 5:45,,
12/23/2018 6:00,0,119.38,12/23/2018 6:00,,
12/23/2018 6:15,0,119.38,12/23/2018 6:15,,
12/23/2018 6:30,0,119.38,12/23/2018 6:30,,
12/23/2018 6:45,0,119.38,12/23/2018 6:45,,
12/23/2018 7:00,0,119.38,12/23/2018 7:00,,
12/23/2018 7:15,0,119.38,12/23/2018 7:15,,
12/23/2018 7:30,0,119.38,12/23/2018 7:30,,
12/23/2018 7:45,0,119.38,12/23/2018 7:45,,
12/23/2018 8:00,0,119.38,12/23/2018 8:00,,
12/23/2018 8:15,0,119.38,12/23/2018 8:15,,
12/23/2018 8:30,0,119.38,12/23/2018 8:30,,
12/23/2018 8:45,0,119.38,12/23/2018 8:45,,
12/23/2018 9:00,0,119.38,12/23/2018 9:00,,
12/23/2018 9:15,0,119.38,12/23/2018 9:15,,
12/23/2018 9:30,0,119.38,12/23/2018 9:30,,
12/23/2018 9:45,0,119.38,12/23/2018 9:45,,
12/23/2018 10:00,0,119.38,12/23/2018 10:00,,
12/23/2018 10:15,0,119.38,12/23/2018 10:15,,
12/23/2018 10:30,0,119.38,12/23/2018 10:30,,
12/23/2018 10:45,0,119.38,12/23/2018 10:45,,
12/23/2018 11:00,0,119.38,12/23/2018 11:00,,
12/23/2018 11:15,0,119.38,12/23/2018 11:15,,
12/23/2018 11:30,0,119.38,12/23/2018 11:30,,
12/23/2018 11:45,0,119.38,12/23/2018 11:45,,
12/23/2018 12:00,0,119.38,12/23/2018 12:00,,
12/23/2018 12:15,0,119.38,12/23/2018 12:15,,
12/23/2018 12:30,0,119.38,12/23/2018 12:30,,
12/23/2018 12:45,0,119.38,12/23/2018 12:45,,
12/23/2018 13:00,0,119.38,12/23/2018 13:00,,
12/23/2018 13:15,0,119.38,12/23/2018 13:15,,
12/23/2018 13:30,0,119.38,12/23/2018 13:30,,
12/23/2018 13:45,0,119.38,12/23/2018 13:45,,
12/23/2018 14:00,0.254,119.634,12/23/2018 14:00,,
12/23/2018 14:15,0.508,120.142,12/23/2018 14:15,,
12/23/2018 14:30,0,120.142,12/23/2018 14:30,,
12/23/2018 14:45,0.254,120.396,12/23/2018 14:45,,
12/23/2018 15:00,0,120.396,12/23/2018 15:00,,
12/23/2018 15:15,0,120.396,12/23/2018 15:15,,
12/23/2018 15:30,0,120.396,12/23/2018 15:30,,
12/23/2018 15:45,0,120.396,12/23/2018 15:45,,
12/23/2018 16:00,0,120.396,12/23/2018 16:00,,
12/23/2018 16:15,0,120.396,12/23/2018 16:15,,
12/23/2018 16:30,0,120.396,12/23/2018 16:30,,
